 ,Initials,Slice,BT_x,BT_y,BB_x,BB_y,CB_x,CB_y,LEB_x,LEB_y,LER_x,LER_y,LEF_x,LEF_y,REB_x,REB_y,RER_x,RER_y,REF_x,REF_y
99,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
100,JKR,100,365.833,164.5,-1,-1,350.5,117.833,-1,-1,-1,-1,-1,-1,340.5,96.5,328.833,98.833,346.167,110.167
101,JKR,101,-1,-1,-1,-1,377.5,201.5,-1,-1,-1,-1,-1,-1,366.833,156.167,359.833,141.5,368.5,173.167
102,JKR,102,-1,-1,-1,-1,353.167,231.167,-1,-1,-1,-1,-1,-1,380.833,184.833,383.5,169.167,370.5,197.5
103,JKR,103,466.833,226.167,442.833,207.167,459.5,184.833,-1,-1,-1,-1,-1,-1,433.833,163.5,418.5,162.833,442.833,175.5
104,JKR,104,415.167,157.5,-1,-1,397.833,121.833,-1,-1,-1,-1,-1,-1,386.167,115.5,376.833,120.833,393.833,124.167
105,JKR,105,-1,-1,-1,-1,257.5,165.833,269.167,146.167,282.833,143.167,264.167,156.5,-1,-1,-1,-1,-1,-1
106,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
109,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
110,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
111,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
112,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
113,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
114,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
115,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
116,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
117,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
119,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
120,JKR,120,-1,-1,-1,-1,251.167,156.167,264.167,117.167,277.833,107.5,262.167,135.833,-1,-1,-1,-1,-1,-1
121,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
122,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
123,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
124,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
125,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
126,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
127,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
128,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
129,JKR,129,345.833,246.5,-1,-1,386.5,229.5,-1,-1,-1,-1,-1,-1,400.167,187.5,400.833,167.833,390.5,199.833
130,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
131,JKR,131,359.167,229.167,-1,-1,393.833,204.833,-1,-1,-1,-1,-1,-1,412.833,158.167,409.833,143.167,404.5,172.833
132,JKR,132,354.5,207.5,-1,-1,382.167,177.833,-1,-1,-1,-1,-1,-1,390.167,127.833,384.167,113.167,385.833,143.833
133,JKR,133,365.5,176.833,345.833,150.833,367.5,132.167,-1,-1,-1,-1,-1,-1,331.5,93.833,317.833,88.167,342.833,107.167
134,JKR,134,322.167,161.833,-1,-1,308.833,115.5,-1,-1,-1,-1,-1,-1,263.833,91.833,249.167,93.5,278.833,103.167
135,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
136,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
137,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
138,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
139,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
141,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
142,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
143,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
146,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
147,JKR,147,406.167,143.833,-1,-1,379.167,106.5,-1,-1,-1,-1,-1,-1,337.5,101.5,323.167,105.167,352.833,106.833
148,JKR,148,406.167,162.167,373.167,148.167,385,122,-1,-1,-1,-1,-1,-1,334.833,107.833,321.5,109.833,-1,-1
149,JKR,149,399.833,199.167,-1,-1,384.167,153.5,-1,-1,-1,-1,-1,-1,334.167,135.5,320.167,134.5,-1,-1
150,JKR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
